87,129,1157,47,69,1778,1.0162e+06,2592,.81983024691358024691
87,129,1157,47,69,1778,1.0162e+06,1407,1.51030561478322672352
87,129,1157,47,69,1778,1.0162e+06,2587,.82141476613838422883
87,129,1157,87,129,1157,1.01059e+06,2322,.89836347975882859603
87,129,1157,87,129,1157,1.01059e+06,2308,.90381282495667244367
87,129,1157,87,129,1157,1.01059e+06,1678,1.24314660309892729439
87,129,1157,141,162,1767,1.4472e+06,3466,.88920946335833814195
87,129,1157,141,162,1767,1.4472e+06,2753,1.11950599346167816926
87,129,1157,141,162,1767,1.4472e+06,3443,.89514957885564914318
141,162,1767,47,69,1778,1.52487e+06,2045,2.33202933985330073349
141,162,1767,47,69,1778,1.52487e+06,2087,2.28509822712026832774
141,162,1767,47,69,1778,1.52487e+06,2084,2.28838771593090211132
141,162,1767,87,129,1157,1.4472e+06,2040,1.49509803921568627450
141,162,1767,87,129,1157,1.4472e+06,2086,1.46212847555129434324
141,162,1767,87,129,1157,1.4472e+06,2065,1.47699757869249394673
141,162,1767,141,162,1767,2.13599e+06,3424,1.57564252336448598130
141,162,1767,141,162,1767,2.13599e+06,4791,1.12606971404717178042
141,162,1767,141,162,1767,2.13599e+06,3190,1.69122257053291536050
398,528,792,47,69,1778,412289,1267,.91949486977111286503
398,528,792,47,69,1778,412289,1242,.93800322061191626409
398,528,792,47,69,1778,412289,1273,.91516103692065985860
398,528,792,87,129,1157,719124,1243,2.11745776347546259050
398,528,792,87,129,1157,719124,2747,.95813614852566436112
398,528,792,87,129,1157,719124,1248,2.10897435897435897435
