47,69,1778,47,69,1778,1.49231e+06,356,8.80898876404494382022
47,69,1778,47,69,1778,1.49231e+06,1646,1.90522478736330498177
47,69,1778,47,69,1778,1.49231e+06,654,4.79510703363914373088
47,69,1778,87,129,1157,1.0162e+06,1025,2.12000000000000000000
47,69,1778,87,129,1157,1.0162e+06,1019,2.13248282630029440628
47,69,1778,87,129,1157,1.0162e+06,1018,2.13457760314341846758
47,69,1778,141,162,1767,1.52487e+06,1539,3.01559454191033138401
47,69,1778,141,162,1767,1.52487e+06,413,11.23728813559322033898
47,69,1778,141,162,1767,1.52487e+06,2613,1.77611940298507462686
47,69,1778,912,194,251,124172,1125,4.53333333333333333333
87,129,1157,47,69,1778,1.01621e+06,1249,1.70136108887109687750
87,129,1157,47,69,1778,1.01621e+06,1307,1.62586074980872226472
87,129,1157,47,69,1778,1.01621e+06,1423,1.49332396345748418833
87,129,1157,87,129,1157,1.01059e+06,1375,1.51709090909090909090
87,129,1157,87,129,1157,1.01059e+06,1071,1.94771241830065359477
87,129,1157,87,129,1157,1.01059e+06,628,3.32165605095541401273
87,129,1157,141,162,1767,1.4472e+06,582,5.29553264604810996563
87,129,1157,141,162,1767,1.4472e+06,1405,2.19359430604982206405
87,129,1157,141,162,1767,1.4472e+06,1396,2.20773638968481375358
141,162,1767,47,69,1778,1.52488e+06,1064,4.48214285714285714285
141,162,1767,47,69,1778,1.52488e+06,2809,1.69775720897116411534
141,162,1767,47,69,1778,1.52488e+06,1156,4.12543252595155709342
141,162,1767,87,129,1157,1.4472e+06,1497,2.03740814963259853039
141,162,1767,87,129,1157,1.4472e+06,1031,2.95829291949563530552
141,162,1767,87,129,1157,1.4472e+06,2488,1.22588424437299035369
141,162,1767,141,162,1767,2.13599e+06,1050,5.13809523809523809523
141,162,1767,141,162,1767,2.13599e+06,2029,2.65894529324790537210
141,162,1767,141,162,1767,2.13599e+06,2085,2.58752997601918465227
141,162,1767,398,528,792,901378,2031,1.63761693746922698178
141,162,1767,398,528,792,901378,2036,1.63359528487229862475
141,162,1767,912,194,251,266595,2484,2.72987117552334943639
141,162,1767,912,194,251,266595,2462,2.75426482534524776604
