47,69,1778,47,69,1778,1.49231e+06,3787
47,69,1778,47,69,1778,1.49231e+06,2210
47,69,1778,47,69,1778,1.49231e+06,2212
47,69,1778,87,129,1157,1.0162e+06,2329
47,69,1778,87,129,1157,1.0162e+06,2328
47,69,1778,87,129,1157,1.0162e+06,2328
47,69,1778,141,162,1767,1.52487e+06,3390
47,69,1778,141,162,1767,1.52487e+06,3382
47,69,1778,141,162,1767,1.52487e+06,2613
87,129,1157,47,69,1778,1.0162e+06,1054
87,129,1157,47,69,1778,1.0162e+06,1092
87,129,1157,47,69,1778,1.0162e+06,1051
87,129,1157,87,129,1157,1.01059e+06,1007
87,129,1157,87,129,1157,1.01059e+06,1008
87,129,1157,87,129,1157,1.01059e+06,1006
87,129,1157,141,162,1767,1.4472e+06,1505
87,129,1157,141,162,1767,1.4472e+06,2496
87,129,1157,141,162,1767,1.4472e+06,1502
141,162,1767,47,69,1778,1.52487e+06,1026
141,162,1767,47,69,1778,1.52487e+06,1026
141,162,1767,47,69,1778,1.52487e+06,1032
141,162,1767,87,129,1157,1.4472e+06,1042
141,162,1767,87,129,1157,1.4472e+06,1042
141,162,1767,87,129,1157,1.4472e+06,1044
141,162,1767,141,162,1767,2.13599e+06,2521
141,162,1767,141,162,1767,2.13599e+06,2517
141,162,1767,141,162,1767,2.13599e+06,1477
141,162,1767,398,528,792,901372,1372
141,162,1767,398,528,792,901372,2631
141,162,1767,398,528,792,901372,2577
398,528,792,47,69,1778,412289,507
398,528,792,47,69,1778,412289,1492
398,528,792,47,69,1778,412289,1492
398,528,792,87,129,1157,719126,1182
398,528,792,87,129,1157,719126,816
398,528,792,87,129,1157,719126,815
398,528,792,141,162,1767,901370,2855
398,528,792,141,162,1767,901370,1141
398,528,792,141,162,1767,901370,1142
398,528,792,398,528,792,1.60248e+06,1862
398,528,792,398,528,792,1.60248e+06,2127
398,528,792,398,528,792,1.60248e+06,2132
