47,69,1778,47,69,1778,1.49231e+06,1294,2.42349304482225656877
47,69,1778,47,69,1778,1.49231e+06,636,4.93081761006289308176
47,69,1778,47,69,1778,1.49231e+06,614,5.10749185667752442996
47,69,1778,87,129,1157,1.0162e+06,1388,1.56556195965417867435
47,69,1778,87,129,1157,1.0162e+06,1378,1.57692307692307692307
47,69,1778,87,129,1157,1.0162e+06,610,3.56229508196721311475
47,69,1778,141,162,1767,1.52487e+06,1174,3.95315161839863713798
47,69,1778,141,162,1767,1.52487e+06,831,5.58483754512635379061
47,69,1778,141,162,1767,1.52487e+06,1167,3.97686375321336760925
47,69,1778,912,194,251,124172,2168,2.35239852398523985239
47,69,1778,912,194,251,124172,3836,1.32950990615224191866
47,69,1778,912,194,251,124172,2169,2.35131396957123098201
87,129,1157,47,69,1778,1.0162e+06,1024,2.07519531250000000000
87,129,1157,47,69,1778,1.0162e+06,1014,2.09566074950690335305
87,129,1157,47,69,1778,1.0162e+06,1023,2.07722385141739980449
87,129,1157,87,129,1157,1.01059e+06,1007,2.07149950347567030784
87,129,1157,87,129,1157,1.01059e+06,1000,2.08600000000000000000
87,129,1157,87,129,1157,1.01059e+06,1010,2.06534653465346534653
87,129,1157,141,162,1767,1.4472e+06,1311,2.35087719298245614035
87,129,1157,141,162,1767,1.4472e+06,1313,2.34729626808834729626
87,129,1157,141,162,1767,1.4472e+06,1423,2.16584680252986647926
141,162,1767,47,69,1778,1.52487e+06,1634,2.91860465116279069767
141,162,1767,47,69,1778,1.52487e+06,2207,2.16085183507023108291
141,162,1767,47,69,1778,1.52487e+06,2385,1.99958071278825995807
141,162,1767,87,129,1157,1.4472e+06,2305,1.32321041214750542299
141,162,1767,87,129,1157,1.4472e+06,1681,1.81439619274241522903
141,162,1767,87,129,1157,1.4472e+06,2315,1.31749460043196544276
141,162,1767,141,162,1767,2.13599e+06,3737,1.44367139416644367139
141,162,1767,141,162,1767,2.13599e+06,2262,2.38505747126436781609
141,162,1767,141,162,1767,2.13599e+06,2428,2.22199341021416803953
141,162,1767,398,528,792,901372,3332,.99819927971188475390
141,162,1767,398,528,792,901372,3303,1.00696336663639115955
141,162,1767,398,528,792,901372,3314,1.00362100181050090525
