47,69,1778,47,69,1778,1.49231e+06,110
47,69,1778,47,69,1778,1.49231e+06,110
47,69,1778,47,69,1778,1.49231e+06,109
47,69,1778,87,129,1157,1.0162e+06,154
47,69,1778,87,129,1157,1.0162e+06,155
47,69,1778,87,129,1157,1.0162e+06,155
47,69,1778,141,162,1767,1.52487e+06,165
47,69,1778,141,162,1767,1.52487e+06,166
47,69,1778,141,162,1767,1.52487e+06,168
47,69,1778,398,528,792,412289,493
47,69,1778,398,528,792,412289,496
47,69,1778,398,528,792,412289,1506
47,69,1778,912,194,251,124172,38
47,69,1778,912,194,251,124172,38
47,69,1778,912,194,251,124172,38
87,129,1157,47,69,1778,1.0162e+06,107
87,129,1157,47,69,1778,1.0162e+06,108
87,129,1157,47,69,1778,1.0162e+06,109
87,129,1157,87,129,1157,1.01059e+06,1825
87,129,1157,87,129,1157,1.01059e+06,176
87,129,1157,87,129,1157,1.01059e+06,173
87,129,1157,141,162,1767,1.4472e+06,138
87,129,1157,141,162,1767,1.4472e+06,1864
87,129,1157,141,162,1767,1.4472e+06,135
87,129,1157,912,194,251,208325,61
87,129,1157,912,194,251,208325,47
87,129,1157,912,194,251,208325,48
141,162,1767,47,69,1778,1.52487e+06,1836
141,162,1767,47,69,1778,1.52487e+06,163
141,162,1767,47,69,1778,1.52487e+06,162
141,162,1767,87,129,1157,1.4472e+06,251
141,162,1767,87,129,1157,1.4472e+06,250
141,162,1767,87,129,1157,1.4472e+06,1748
141,162,1767,141,162,1767,2.13599e+06,1788
141,162,1767,141,162,1767,2.13599e+06,213
141,162,1767,141,162,1767,2.13599e+06,211
141,162,1767,398,528,792,901370,1096
141,162,1767,398,528,792,901370,1097
141,162,1767,398,528,792,901370,1098
141,162,1767,912,194,251,266596,52
141,162,1767,912,194,251,266596,53
141,162,1767,912,194,251,266596,52
398,528,792,47,69,1778,412289,267
398,528,792,47,69,1778,412289,265
398,528,792,47,69,1778,412289,1733
398,528,792,87,129,1157,719125,334
398,528,792,87,129,1157,719125,1657
398,528,792,87,129,1157,719125,344
398,528,792,141,162,1767,901372,1700
398,528,792,141,162,1767,901372,299
398,528,792,141,162,1767,901372,306
398,528,792,398,528,792,1.60248e+06,2321
398,528,792,398,528,792,1.60248e+06,2310
398,528,792,398,528,792,1.60248e+06,2311
