47,69,1778,47,69,1778,1.49231e+06,96
47,69,1778,47,69,1778,1.49231e+06,97
47,69,1778,47,69,1778,1.49231e+06,97
47,69,1778,87,129,1157,1.0162e+06,176
47,69,1778,87,129,1157,1.0162e+06,1823
47,69,1778,87,129,1157,1.0162e+06,176
47,69,1778,141,162,1767,1.52487e+06,163
47,69,1778,141,162,1767,1.52487e+06,162
47,69,1778,141,162,1767,1.52487e+06,166
47,69,1778,398,528,792,412289,43
47,69,1778,398,528,792,412289,45
47,69,1778,398,528,792,412289,45
47,69,1778,912,194,251,124172,48
47,69,1778,912,194,251,124172,48
47,69,1778,912,194,251,124172,47
87,129,1157,47,69,1778,1.0162e+06,121
87,129,1157,47,69,1778,1.0162e+06,92
87,129,1157,47,69,1778,1.0162e+06,92
87,129,1157,87,129,1157,1.01059e+06,158
87,129,1157,87,129,1157,1.01059e+06,156
87,129,1157,87,129,1157,1.01059e+06,1840
87,129,1157,141,162,1767,1.4472e+06,152
87,129,1157,141,162,1767,1.4472e+06,151
87,129,1157,141,162,1767,1.4472e+06,152
87,129,1157,398,528,792,719125,67
87,129,1157,398,528,792,719125,102
87,129,1157,398,528,792,719125,66
87,129,1157,912,194,251,208325,66
87,129,1157,912,194,251,208325,65
87,129,1157,912,194,251,208325,64
141,162,1767,47,69,1778,1.52487e+06,144
141,162,1767,47,69,1778,1.52487e+06,144
141,162,1767,47,69,1778,1.52487e+06,144
141,162,1767,87,129,1157,1.4472e+06,233
141,162,1767,87,129,1157,1.4472e+06,231
141,162,1767,87,129,1157,1.4472e+06,1765
141,162,1767,141,162,1767,2.13599e+06,245
141,162,1767,141,162,1767,2.13599e+06,243
141,162,1767,141,162,1767,2.13599e+06,1755
141,162,1767,398,528,792,901372,92
141,162,1767,398,528,792,901372,92
141,162,1767,398,528,792,901372,92
141,162,1767,912,194,251,266596,1910
141,162,1767,912,194,251,266596,88
141,162,1767,912,194,251,266596,97
398,528,792,47,69,1778,412289,274
398,528,792,47,69,1778,412289,273
398,528,792,47,69,1778,412289,270
398,528,792,87,129,1157,719125,1750
398,528,792,87,129,1157,719125,264
398,528,792,87,129,1157,719125,1731
398,528,792,141,162,1767,901372,326
398,528,792,141,162,1767,901372,322
398,528,792,141,162,1767,901372,1676
398,528,792,398,528,792,1.60248e+06,195
398,528,792,398,528,792,1.60248e+06,217
398,528,792,398,528,792,1.60248e+06,201
