47,69,1778,47,69,1778,1.49231e+06,353,8.88385269121813031161
47,69,1778,47,69,1778,1.49231e+06,1305,2.40306513409961685823
47,69,1778,47,69,1778,1.49231e+06,1348,2.32640949554896142433
47,69,1778,87,129,1157,1.0162e+06,1268,1.71372239747634069400
47,69,1778,87,129,1157,1.0162e+06,532,4.08458646616541353383
47,69,1778,87,129,1157,1.0162e+06,1280,1.69765625000000000000
47,69,1778,141,162,1767,1.52487e+06,1225,3.78857142857142857142
47,69,1778,141,162,1767,1.52487e+06,1343,3.45569620253164556962
47,69,1778,141,162,1767,1.52487e+06,1118,4.15116279069767441860
87,129,1157,47,69,1778,1.0162e+06,1037,2.04918032786885245901
87,129,1157,47,69,1778,1.0162e+06,1124,1.89056939501779359430
87,129,1157,47,69,1778,1.0162e+06,1090,1.94954128440366972477
87,129,1157,87,129,1157,1.01059e+06,1068,1.95318352059925093632
87,129,1157,87,129,1157,1.01059e+06,1089,1.91551882460973370064
87,129,1157,87,129,1157,1.01059e+06,1053,1.98100664767331433998
87,129,1157,141,162,1767,1.4472e+06,1052,2.92965779467680608365
87,129,1157,141,162,1767,1.4472e+06,1387,2.22206200432588320115
87,129,1157,141,162,1767,1.4472e+06,1440,2.14027777777777777777
141,162,1767,47,69,1778,1.52487e+06,1576,3.02601522842639593908
141,162,1767,47,69,1778,1.52487e+06,414,11.51932367149758454106
141,162,1767,47,69,1778,1.52487e+06,2613,1.82510524301569077688
141,162,1767,87,129,1157,1.4472e+06,605,5.04132231404958677685
141,162,1767,87,129,1157,1.4472e+06,1381,2.20854453294713975380
141,162,1767,87,129,1157,1.4472e+06,1385,2.20216606498194945848
141,162,1767,141,162,1767,2.13599e+06,2055,2.62530413625304136253
141,162,1767,141,162,1767,2.13599e+06,2008,2.68675298804780876494
141,162,1767,141,162,1767,2.13599e+06,1017,5.30481809242871189773
141,162,1767,398,528,792,901372,3780,.87989417989417989417
141,162,1767,398,528,792,901372,2217,1.50022552999548940009
398,528,792,141,162,1767,901376,1008,2.15376984126984126984
398,528,792,398,528,792,1.60254e+06,3642,.89758374519494783086
398,528,792,398,528,792,1.60254e+06,3542,.92292490118577075098
