47,69,1778,47,69,1778,1.49231e+06,111,28.25225225225225225225
47,69,1778,47,69,1778,1.49231e+06,113,27.75221238938053097345
47,69,1778,47,69,1778,1.49231e+06,113,27.75221238938053097345
47,69,1778,87,129,1157,1.0162e+06,151,14.39072847682119205298
47,69,1778,87,129,1157,1.0162e+06,156,13.92948717948717948717
47,69,1778,87,129,1157,1.0162e+06,1843,1.17905588714053174172
47,69,1778,141,162,1767,1.52487e+06,170,27.30000000000000000000
47,69,1778,141,162,1767,1.52487e+06,168,27.62500000000000000000
47,69,1778,141,162,1767,1.52487e+06,168,27.62500000000000000000
47,69,1778,398,528,792,412289,504,3.43452380952380952380
47,69,1778,398,528,792,412289,1498,1.15554072096128170894
47,69,1778,398,528,792,412289,1494,1.15863453815261044176
47,69,1778,912,194,251,124172,62,82.25806451612903225806
47,69,1778,912,194,251,124172,56,91.07142857142857142857
47,69,1778,912,194,251,124172,1945,2.62210796915167095115
87,129,1157,47,69,1778,1.0162e+06,111,19.14414414414414414414
87,129,1157,47,69,1778,1.0162e+06,121,17.56198347107438016528
87,129,1157,47,69,1778,1.0162e+06,112,18.97321428571428571428
87,129,1157,87,129,1157,1.01059e+06,177,11.78531073446327683615
87,129,1157,87,129,1157,1.01059e+06,177,11.78531073446327683615
87,129,1157,87,129,1157,1.01059e+06,1823,1.14426769061985737794
87,129,1157,141,162,1767,1.4472e+06,1860,1.65698924731182795698
87,129,1157,141,162,1767,1.4472e+06,139,22.17266187050359712230
87,129,1157,141,162,1767,1.4472e+06,138,22.33333333333333333333
87,129,1157,912,194,251,208325,78,58.23076923076923076923
87,129,1157,912,194,251,208325,81,56.07407407407407407407
87,129,1157,912,194,251,208325,79,57.49367088607594936708
141,162,1767,47,69,1778,1.52487e+06,167,28.55688622754491017964
141,162,1767,47,69,1778,1.52487e+06,167,28.55688622754491017964
141,162,1767,47,69,1778,1.52487e+06,167,28.55688622754491017964
141,162,1767,87,129,1157,1.4472e+06,254,12.00787401574803149606
141,162,1767,87,129,1157,1.4472e+06,256,11.91406250000000000000
141,162,1767,87,129,1157,1.4472e+06,255,11.96078431372549019607
141,162,1767,141,162,1767,2.13599e+06,1781,3.02919708029197080291
141,162,1767,141,162,1767,2.13599e+06,216,24.97685185185185185185
141,162,1767,141,162,1767,2.13599e+06,234,23.05555555555555555555
141,162,1767,398,528,792,901372,1129,2.94596988485385296722
141,162,1767,398,528,792,901372,2870,1.15888501742160278745
141,162,1767,398,528,792,901372,1125,2.95644444444444444444
141,162,1767,912,194,251,266596,107,63.37383177570093457943
141,162,1767,912,194,251,266596,109,62.21100917431192660550
141,162,1767,912,194,251,266596,130,52.16153846153846153846
398,528,792,47,69,1778,412289,1705,.68328445747800586510
398,528,792,47,69,1778,412289,292,3.98972602739726027397
398,528,792,47,69,1778,412289,299,3.89632107023411371237
398,528,792,87,129,1157,719125,1633,1.61175750153092467850
398,528,792,87,129,1157,719125,369,7.13279132791327913279
398,528,792,87,129,1157,719125,1636,1.60880195599022004889
398,528,792,141,162,1767,901372,1649,1.31655548817465130382
398,528,792,141,162,1767,901372,333,6.51951951951951951951
398,528,792,141,162,1767,901372,1668,1.30155875299760191846
398,528,792,398,528,792,1.60248e+06,2100,1.55666666666666666666
398,528,792,398,528,792,1.60248e+06,2104,1.55370722433460076045
398,528,792,398,528,792,1.60248e+06,2064,1.58381782945736434108
