47,69,1778,47,69,1778,1.49231e+06,1433,2.18841591067690160502
47,69,1778,47,69,1778,1.49231e+06,568,5.52112676056338028169
47,69,1778,47,69,1778,1.49231e+06,1371,2.28738147337709700948
47,69,1778,87,129,1157,1.0162e+06,732,2.96857923497267759562
47,69,1778,87,129,1157,1.0162e+06,1283,1.69368667186282151208
47,69,1778,87,129,1157,1.0162e+06,1292,1.68188854489164086687
47,69,1778,141,162,1767,1.52487e+06,1104,4.20380434782608695652
47,69,1778,141,162,1767,1.52487e+06,1151,4.03214596003475238922
47,69,1778,141,162,1767,1.52487e+06,2835,1.63703703703703703703
87,129,1157,47,69,1778,1.0162e+06,1000,2.12500000000000000000
87,129,1157,47,69,1778,1.0162e+06,1277,1.66405638214565387627
87,129,1157,47,69,1778,1.0162e+06,1057,2.01040681173131504257
87,129,1157,87,129,1157,1.01059e+06,1093,1.90850869167429094236
87,129,1157,87,129,1157,1.01059e+06,1017,2.05113077679449360865
87,129,1157,87,129,1157,1.01059e+06,1013,2.05923000987166831194
87,129,1157,141,162,1767,1.4472e+06,2167,1.42224273188740193816
87,129,1157,141,162,1767,1.4472e+06,1775,1.73633802816901408450
87,129,1157,141,162,1767,1.4472e+06,2690,1.14572490706319702602
141,162,1767,47,69,1778,1.52487e+06,627,7.60606060606060606060
141,162,1767,47,69,1778,1.52487e+06,2712,1.75848082595870206489
141,162,1767,47,69,1778,1.52487e+06,1293,3.68832173240525908739
141,162,1767,87,129,1157,1.4472e+06,2646,1.15268329554043839758
141,162,1767,87,129,1157,1.4472e+06,747,4.08299866131191432396
141,162,1767,87,129,1157,1.4472e+06,1240,2.45967741935483870967
141,162,1767,141,162,1767,2.13599e+06,2123,2.54121526142251530852
141,162,1767,141,162,1767,2.13599e+06,1191,4.52980688497061293031
141,162,1767,141,162,1767,2.13599e+06,1194,4.51842546063651591289
141,162,1767,398,528,792,901375,2178,1.52708907254361799816
398,528,792,47,69,1778,412290,514,2.26653696498054474708
398,528,792,87,129,1157,719125,637,4.13186813186813186813
398,528,792,87,129,1157,719124,1319,1.99545109931766489764
398,528,792,141,162,1767,901374,1026,2.11598440545808966861
