47,69,1778,141,162,1767,1.52487e+06,4219,1.10002370229912301493
47,69,1778,141,162,1767,1.52487e+06,3782,1.22712850343733474352
47,69,1778,141,162,1767,1.52487e+06,4216,1.10080645161290322580
141,162,1767,47,69,1778,1.52487e+06,4634,1.02913249892101855848
141,162,1767,47,69,1778,1.52487e+06,3367,1.41639441639441639441
141,162,1767,47,69,1778,1.52487e+06,3366,1.41681521093285799168
398,528,792,47,69,1778,412290,316,3.68670886075949367088
398,528,792,47,69,1778,412290,316,3.68670886075949367088
398,528,792,47,69,1778,412290,316,3.68670886075949367088
398,528,792,87,129,1157,719125,1474,1.78561736770691994572
398,528,792,87,129,1157,719125,526,5.00380228136882129277
398,528,792,87,129,1157,719125,524,5.02290076335877862595
398,528,792,141,162,1767,901371,1265,1.71620553359683794466
398,528,792,141,162,1767,901371,1266,1.71484992101105845181
398,528,792,141,162,1767,901371,1266,1.71484992101105845181
398,528,792,398,528,792,1.60248e+06,2576,1.26902173913043478260
398,528,792,398,528,792,1.60248e+06,2545,1.28447937131630648330
398,528,792,398,528,792,1.60248e+06,2578,1.26803723816912335143
