47,69,1778,47,69,1778,1.49231e+06,1279
47,69,1778,47,69,1778,1.49231e+06,1279
47,69,1778,47,69,1778,1.49231e+06,2721
47,69,1778,87,129,1157,1.0162e+06,1329
47,69,1778,87,129,1157,1.0162e+06,1331
47,69,1778,87,129,1157,1.0162e+06,668
47,69,1778,141,162,1767,1.52487e+06,707
47,69,1778,141,162,1767,1.52487e+06,1292
47,69,1778,141,162,1767,1.52487e+06,1296
47,69,1778,398,528,792,412289,672
47,69,1778,398,528,792,412289,1320
47,69,1778,398,528,792,412289,1311
47,69,1778,912,194,251,124172,1447
47,69,1778,912,194,251,124172,1179
47,69,1778,912,194,251,124172,1445
87,129,1157,47,69,1778,1.0162e+06,791
87,129,1157,47,69,1778,1.0162e+06,1208
87,129,1157,47,69,1778,1.0162e+06,1206
87,129,1157,87,129,1157,1.01059e+06,1451
87,129,1157,87,129,1157,1.01059e+06,548
87,129,1157,87,129,1157,1.01059e+06,1454
87,129,1157,141,162,1767,1.4472e+06,559
87,129,1157,141,162,1767,1.4472e+06,1439
87,129,1157,141,162,1767,1.4472e+06,560
87,129,1157,912,194,251,208325,2859
87,129,1157,912,194,251,208325,1007
87,129,1157,912,194,251,208325,1015
141,162,1767,47,69,1778,1.52487e+06,1222
141,162,1767,47,69,1778,1.52487e+06,1223
141,162,1767,47,69,1778,1.52487e+06,1224
141,162,1767,87,129,1157,1.4472e+06,1197
141,162,1767,87,129,1157,1.4472e+06,804
141,162,1767,87,129,1157,1.4472e+06,803
141,162,1767,141,162,1767,2.13599e+06,1160
141,162,1767,141,162,1767,2.13599e+06,851
141,162,1767,141,162,1767,2.13599e+06,838
141,162,1767,398,528,792,901372,1212
141,162,1767,398,528,792,901372,1208
141,162,1767,398,528,792,901372,1229
141,162,1767,912,194,251,266596,2500
141,162,1767,912,194,251,266596,2500
141,162,1767,912,194,251,266596,2485
398,528,792,47,69,1778,412290,1607
398,528,792,47,69,1778,412290,389
398,528,792,47,69,1778,412290,1609
398,528,792,87,129,1157,719125,326
398,528,792,87,129,1157,719125,1674
398,528,792,87,129,1157,719125,327
398,528,792,141,162,1767,901372,317
398,528,792,141,162,1767,901372,317
398,528,792,141,162,1767,901372,316
398,528,792,398,528,792,1.60248e+06,2674
398,528,792,398,528,792,1.60248e+06,1332
398,528,792,398,528,792,1.60248e+06,1341
