0 1 10.90491803278688524590
0 2 1
0 3 1
0 4 1
0 5 1.98212157330154946364
0 6 1.44295010845986984815
0 7 1
0 8 1
0 9 11.46896551724137931034
0 10 2.68659127625201938610
0 11 1
0 12 1
0 13 36.95555555555555555555
0 14 2.82342954159592529711
0 15 1
0 16 1
0 17 10.59235668789808917197
0 18 1.63842364532019704433
0 19 1
0 20 1
0 21 35.01052631578947368421
0 22 1.60057747834456207892
0 23 1
0 24 1
0 25 1.99161676646706586826
0 26 1.43053763440860215053
0 27 1
0 28 1
0 29 9.08743169398907103825
0 30 1.52638825149150986691
0 31 1
0 32 1
0 33 9.89880952380952380952
0 34 1
0 35 1
0 36 1
0 37 33.93877551020408163265
0 38 2.88966116420503909643
0 39 1
0 40 1
0 41 2.04551045510455104551
0 42 1.63039215686274509803
0 43 1
0 44 1
0 45 30.79629629629629629629
0 46 1.58155016642891107941
0 47 1
0 48 1
0 49 11.87857142857142857142
0 50 .94007914075749010740
0 51 1
0 52 1
0 53 41.06172839506172839506
0 54 1
0 55 1
0 56 1
0 57 11.92114695340501792114
0 58 1.26753048780487804878
0 59 1
0 60 1
0 61 40.07228915662650602409
0 62 1.49684968496849684968
0 63 1
0 64 1
0 65 1
0 66 1
0 67 50.39393939393939393939
0 68 1
0 69 1
0 70 1
0 71 49.64179104477611940298
0 72 1
0 73 2.61477987421383647798
0 74 .96182764603817235396
0 75 1
0 76 1
0 77 2.53893129770992366412
0 78 .98958643260934245760
0 79 1
0 80 1
0 81 2.60250391236306729264
0 82 .97081144191476941039
0 83 1
0 84 1
0 85 2.48394324122479462285
0 86 .98286052009456264775
0 87 1
0 88 1
0 89 1.22685355957211361121
0 90 .99313227829202747088
0 91 1
0 92 1
0 93 2.51208459214501510574
0 94 1.00301568154402895054
0 95 1
0 96 1

1 1 8.19211822660098522167
1 2 1.61143410852713178294
1 3 1
1 4 1
1 5 2.11577608142493638676
1 6 1.56886792452830188679
1 7 1
1 8 1
1 9 8.37783375314861460957
1 10 3.29306930693069306930
1 11 1
1 12 1
1 13 32.60784313725490196078
1 14 1.29769801014436207569
1 15 1
1 16 1
1 17 7.77102803738317757009
1 18 1
1 19 1
1 20 1
1 21 1.76071995764955002646
1 22 1.26898130484547882487
1 23 1
1 24 1
1 25 9.58501440922190201729
1 26 1.55711610486891385767
1 27 1
1 28 1
1 29 8.94086021505376344086
1 30 .92956959195081050866
1 31 1
1 32 1
1 33 9.50285714285714285714
1 34 3.26398429833169774288
1 35 1
1 36 1
1 37 32.29126213592233009708
1 38 2.23973063973063973063
1 39 1
1 40 1
1 41 2.05944272445820433436
1 42 1.64165844027640671273
1 43 1
1 44 1
1 45 28.92173913043478260869
1 46 .90924002186987424822
1 47 1
1 48 1
1 49 1.95532039976484420928
1 50 1
1 51 1
1 52 1
1 53 42.64102564102564102564
1 54 1.01961986511342734518
1 55 1
1 56 1
1 57 10.07878787878787878787
1 58 1.32721468475658419792
1 59 1
1 60 1
1 61 1.73409801876955161626
1 62 1.22685355957211361121
1 63 1
1 64 1
1 65 1
1 66 1
1 67 46.84507042253521126760
1 68 1
1 69 1
1 70 1
1 71 48.91176470588235294117
1 72 1
1 73 2.59640905542544886807
1 74 1
1 75 1
1 76 1
1 77 2.73070607553366174055
1 78 .98841010401188707280
1 79 1
1 80 1
1 81 1.22549742078113485630
1 82 1.35148313693620479479
1 83 1
1 84 1
1 85 2.65442936951316839584
1 86 1.00453035336756266988
1 87 1
1 88 1
1 89 2.78093645484949832775
1 90 1
1 91 1
1 92 1
1 93 2.67793880837359098228
1 94 1
1 95 1
1 96 1

2 1 2.36389481165600568585
2 2 .91123287671232876712
2 3 1
2 4 1
2 5 2.36725978647686832740
2 6 1.34601375961149332254
2 7 1
2 8 1
2 9 2.29696132596685082872
2 10 3.13477851083883129123
2 11 1
2 12 1
2 13 1.80466630493760173629
2 14 1.53484079372404245500
2 15 1
2 16 1
2 17 2.36389481165600568585
2 18 1.63520157325467059980
2 19 1
2 20 1
2 21 23.09722222222222222222
2 22 .87896405919661733615
2 23 1
2 24 1
2 25 2.06840796019900497512
2 26 1.00362100181050090525
2 27 1
2 28 1
2 29 7.97601918465227817745
2 30 1
2 31 1
2 32 1
2 33 8.37783375314861460957
2 34 1
2 35 1
2 36 1
2 37 27.94957983193277310924
2 38 1.95992928697701826753
2 39 1
2 40 1
2 41 2.12523961661341853035
2 42 1.60987415295256534365
2 43 1
2 44 1
2 45 25.98437500000000000000
2 46 1.41894197952218430034
2 47 1
2 48 1
2 49 10.66025641025641025641
2 50 1.28814872192099147947
2 51 1
2 52 1
2 53 39.12941176470588235294
2 54 1.52708907254361799816
2 55 1
2 56 1
2 57 10.76375404530744336569
2 58 1
2 59 1
2 60 1
2 61 37.79545454545454545454
2 62 1.53839037927844588344
2 63 1
2 64 1
2 65 1
2 66 1
2 67 45.56164383561643835616
2 68 1
2 69 1
2 70 1
2 71 44.94594594594594594594
2 72 1
2 73 1.21831501831501831501
2 74 1.00787878787878787878
2 75 1
2 76 1
2 77 2.82823129251700680272
2 78 1.52779053743683968764
2 79 1
2 80 1
2 81 2.62302839116719242902
2 82 1
2 83 1
2 84 1
2 85 2.77397831526271893244
2 86 1.50225835591689250225
2 87 1
2 88 1
2 89 2.86724137931034482758
2 90 1
2 91 1
2 92 1
2 93 2.79495798319327731092
2 94 1
2 95 1
2 96 1

3 1 3.09395348837209302325
3 2 1
3 3 1
3 4 1
3 5 1.13826146475017111567
3 6 1
3 7 1
3 8 1
3 9 3.23540856031128404669
3 10 1
3 11 1
3 12 1
3 13 15.25688073394495412844
3 14 2.02065613608748481166
3 15 1
3 16 1
3 17 3.26398429833169774288
3 18 1.66216891554222888555
3 19 1
3 20 1
3 21 14.84821428571428571428
3 22 1.53271889400921658986
3 23 1
3 24 1
3 25 2.34555712270803949224
3 26 1
3 27 1
3 28 1
3 29 2.44918998527245949926
3 30 1
3 31 1
3 32 1
3 33 2.36053938963804116394
3 34 1
3 35 1
3 36 1
3 37 1.84983314794215795328
3 38 1.46778464254192409532
3 39 1
3 40 1
3 41 2.42773722627737226277
3 42 1
3 43 1
3 44 1
3 45 1.86017897091722595078
3 46 1.40812870448772226926
3 47 1
3 48 1
3 49 9.29050279329608938547
3 50 1
3 51 1
3 52 1
3 53 31.37735849056603773584
3 54 .90998632010943912448
3 55 1
3 56 1
3 57 2.02681291895185862279
3 58 .97938751472320376914
3 59 1
3 60 1
3 61 30.79629629629629629629
3 62 .90849494673586451789
3 63 1
3 64 1
3 65 1
3 66 1
3 67 35.76344086021505376344
3 68 1
3 69 1
3 70 1
3 71 36.54945054945054945054
3 72 1
3 73 2.54670750382848392036
3 74 1
3 75 1
3 76 1
3 77 2.83063829787234042553
3 78 1.51250568440200090950
3 79 1
3 80 1
3 81 2.52927756653992395437
3 82 1.24990605035700864336
3 83 1
3 84 1
