47,69,1778,47,69,1778,1.4928e+06,1773
47,69,1778,47,69,1778,1.4928e+06,227
47,69,1778,47,69,1778,1.4928e+06,168
47,69,1778,87,129,1157,1.01628e+06,293
47,69,1778,87,129,1157,1.01628e+06,292
47,69,1778,87,129,1157,1.01628e+06,1707
47,69,1778,141,162,1767,1.5252e+06,1483
47,69,1778,141,162,1767,1.5252e+06,517
47,69,1778,141,162,1767,1.5252e+06,1481
47,69,1778,398,528,792,412324,2489
47,69,1778,398,528,792,412324,2502
47,69,1778,398,528,792,412324,1282
87,129,1157,47,69,1778,1.01631e+06,243
87,129,1157,47,69,1778,1.01631e+06,1714
87,129,1157,47,69,1778,1.01631e+06,243
87,129,1157,87,129,1157,1.01074e+06,1555
87,129,1157,87,129,1157,1.01074e+06,444
87,129,1157,87,129,1157,1.01074e+06,445
87,129,1157,141,162,1767,1.44751e+06,805
87,129,1157,141,162,1767,1.44751e+06,808
87,129,1157,141,162,1767,1.44751e+06,1197
141,162,1767,47,69,1778,1.52522e+06,333
141,162,1767,47,69,1778,1.52522e+06,416
141,162,1767,47,69,1778,1.52522e+06,417
141,162,1767,87,129,1157,1.44747e+06,1321
141,162,1767,87,129,1157,1.44747e+06,1447
141,162,1767,87,129,1157,1.44747e+06,681
141,162,1767,141,162,1767,2.1365e+06,1208
141,162,1767,141,162,1767,2.1365e+06,1209
141,162,1767,141,162,1767,2.1365e+06,1201
398,528,792,47,69,1778,412487,690
398,528,792,47,69,1778,412487,1309
398,528,792,47,69,1778,412487,1301
398,528,792,87,129,1157,719665,1194
398,528,792,87,129,1157,719665,1317
398,528,792,87,129,1157,719665,1346
