47,69,1778,141,162,1767,1.52844e+06,3253
47,69,1778,141,162,1767,1.52844e+06,3252
47,69,1778,141,162,1767,1.52844e+06,4746
47,69,1778,398,528,792,412664,1075
47,69,1778,398,528,792,412664,1074
47,69,1778,398,528,792,412664,1076
47,69,1778,912,194,251,124202,1114
47,69,1778,912,194,251,124202,1054
47,69,1778,912,194,251,124202,1131
87,129,1157,398,528,792,719845,1556
87,129,1157,398,528,792,719845,2450
87,129,1157,398,528,792,719845,2452
141,162,1767,87,129,1157,1.44993e+06,2837
141,162,1767,87,129,1157,1.44993e+06,3162
141,162,1767,87,129,1157,1.44993e+06,3162
141,162,1767,141,162,1767,2.14207e+06,4238
141,162,1767,141,162,1767,2.14207e+06,4237
141,162,1767,141,162,1767,2.14207e+06,4237
141,162,1767,398,528,792,902218,2029
141,162,1767,398,528,792,902218,2023
141,162,1767,398,528,792,902218,2033
398,528,792,47,69,1778,412432,1306
398,528,792,47,69,1778,412432,1302
398,528,792,47,69,1778,412432,1307
398,528,792,87,129,1157,719469,1199
398,528,792,87,129,1157,719469,1199
398,528,792,87,129,1157,719469,1200
398,528,792,141,162,1767,901837,1097
398,528,792,141,162,1767,901837,1092
398,528,792,141,162,1767,901837,1099
398,528,792,398,528,792,1.60294e+06,1334
398,528,792,398,528,792,1.60294e+06,1336
398,528,792,398,528,792,1.60294e+06,2646
