47,69,1778,141,162,1767,1.52755e+06,3082,1.50681375730045425048
47,69,1778,141,162,1767,1.52755e+06,3082,1.50681375730045425048
47,69,1778,141,162,1767,1.52755e+06,3082,1.50681375730045425048
47,69,1778,398,528,792,412438,477,4.74842767295597484276
47,69,1778,398,528,792,412438,1522,1.48817345597897503285
47,69,1778,398,528,792,412438,477,4.74842767295597484276
47,69,1778,912,194,251,124177,157,32.57961783439490445859
47,69,1778,912,194,251,124177,1842,2.77687296416938110749
47,69,1778,912,194,251,124177,157,32.57961783439490445859
87,129,1157,141,162,1767,1.44992e+06,3259,.94538201902424056459
87,129,1157,141,162,1767,1.44992e+06,3259,.94538201902424056459
87,129,1157,141,162,1767,1.44992e+06,3259,.94538201902424056459
87,129,1157,398,528,792,719518,760,2.71184210526315789473
87,129,1157,398,528,792,719518,760,2.71184210526315789473
87,129,1157,398,528,792,719518,760,2.71184210526315789473
87,129,1157,912,194,251,208340,242,14.66528925619834710743
87,129,1157,912,194,251,208340,242,14.66528925619834710743
87,129,1157,912,194,251,208340,1760,2.01647727272727272727
141,162,1767,141,162,1767,2.14207e+06,4131,1.30961026385862987170
141,162,1767,141,162,1767,2.14207e+06,4131,1.30961026385862987170
141,162,1767,141,162,1767,2.14207e+06,4130,1.30992736077481840193
141,162,1767,398,528,792,901784,1039,3.20404234841193455245
141,162,1767,398,528,792,901784,1039,3.20404234841193455245
141,162,1767,398,528,792,901784,1040,3.20096153846153846153
141,162,1767,912,194,251,266627,319,16.58934169278996865203
141,162,1767,912,194,251,266627,319,16.58934169278996865203
141,162,1767,912,194,251,266627,319,16.58934169278996865203
398,528,792,398,528,792,1.60294e+06,1445,1.88927335640138408304
398,528,792,398,528,792,1.60294e+06,1425,1.91578947368421052631
398,528,792,398,528,792,1.60294e+06,1426,1.91444600280504908835
