47,69,1778,47,69,1778,1.49231e+06,108
47,69,1778,47,69,1778,1.49231e+06,110
47,69,1778,47,69,1778,1.49231e+06,110
47,69,1778,87,129,1157,1.0162e+06,110
47,69,1778,87,129,1157,1.0162e+06,110
47,69,1778,87,129,1157,1.0162e+06,110
47,69,1778,141,162,1767,1.52487e+06,161
47,69,1778,141,162,1767,1.52487e+06,159
47,69,1778,141,162,1767,1.52487e+06,1838
47,69,1778,398,528,792,412290,188
47,69,1778,398,528,792,412290,179
47,69,1778,398,528,792,412290,187
47,69,1778,912,194,251,124172,1156
47,69,1778,912,194,251,124172,1735
47,69,1778,912,194,251,124172,1162
87,129,1157,47,69,1778,1.0162e+06,194
87,129,1157,47,69,1778,1.0162e+06,195
87,129,1157,47,69,1778,1.0162e+06,194
87,129,1157,87,129,1157,1.01059e+06,202
87,129,1157,87,129,1157,1.01059e+06,202
87,129,1157,87,129,1157,1.01059e+06,1795
87,129,1157,141,162,1767,1.4472e+06,297
87,129,1157,141,162,1767,1.4472e+06,297
87,129,1157,141,162,1767,1.4472e+06,1702
87,129,1157,398,528,792,719125,1688
87,129,1157,398,528,792,719125,333
87,129,1157,398,528,792,719125,334
141,162,1767,47,69,1778,1.52487e+06,299
141,162,1767,47,69,1778,1.52487e+06,1700
141,162,1767,47,69,1778,1.52487e+06,299
141,162,1767,87,129,1157,1.4472e+06,322
141,162,1767,87,129,1157,1.4472e+06,1677
141,162,1767,87,129,1157,1.4472e+06,323
141,162,1767,141,162,1767,2.13599e+06,1527
141,162,1767,141,162,1767,2.13599e+06,474
141,162,1767,141,162,1767,2.13599e+06,1524
141,162,1767,398,528,792,901372,1476
141,162,1767,398,528,792,901372,1460
141,162,1767,398,528,792,901372,525
141,162,1767,912,194,251,266596,2236
398,528,792,47,69,1778,412289,1726
398,528,792,47,69,1778,412289,276
398,528,792,47,69,1778,412289,1726
398,528,792,87,129,1157,719125,492
398,528,792,87,129,1157,719125,1541
398,528,792,87,129,1157,719125,1541
398,528,792,141,162,1767,901371,1395
398,528,792,141,162,1767,901371,1391
398,528,792,141,162,1767,901371,1398
398,528,792,398,528,792,1.60249e+06,2910
398,528,792,398,528,792,1.60249e+06,1081
398,528,792,398,528,792,1.60249e+06,1073
